date,Month,Year,type,registration,operator,Fatalities,location,cat,Country,Manufacturer,Military / Commercial
1/25/2006,1,2006,Cessna 208B Grand Caravan,VH-WZJ,Aero-Tropics,0,Caloundra Ai...,A2,Australia,Cessna ,C
??-JAN-2006,1,2006,BAe 3102 Jetstream 31,HH-DPL,Caribintair,0,Cap Haitien ...,A1,Haiti,British Aerospace,C
2/1/2006,2,2006,Cessna 500 Citation I,N814ER,Flite Services,0,Burnsville-M...,A1,USA,Cessna ,C
2/2/2006,2,2006,Boeing 747-422,N127UA,United Airlines,0,Melbourne-Tu...,A2,Australia,Boeing ,C
2/2/2006,2,2006,Boeing 767-338ER,VH-OGH,Qantas,0,Melbourne-Tu...,A2,Australia,Boeing ,C
2/3/2006,2,2006,Beech 200 Super King Air,N266EB,Private,6,Myrtle Beach...,A1,USA,Beech ,C
2/5/2006,2,2006,Shorts 360-100,N3735W,Air Cargo Carriers,3,"near Watertown, WI",A1,USA,Short ,C
2/5/2006,2,2006,Shorts 360-300,N372AC,Air Cargo Carriers,0,Juneau-Dodge...,A2,USA,Short ,C
2/8/2006,2,2006,DC-8-71F,N748UP,UPS,0,Philadelphia...,A1,USA,Douglas Aircraft Company,C
2/8/2006,2,2006,Swearingen SA226-TC Metro II,N629EK,TriCoastal Air,1,"near Paris, TN",A1,USA,Swearingen ,C
2/11/2006,2,2006,Antonov An-26,7799,Sudan AF,20,Aweil Airport,A1,South Sudan,Antonov ,M
2/13/2006,2,2006,Grumman G-159 Gulfstream I,YV-903CP,Private,2,near El Peten,A1,Guatemala,Grumman ,C
2/14/2006,2,2006,Fokker 50,LN-RND,SAS Commuter,0,Oslo-Garderm...,O2,Norway,Fokker ,C
2/15/2006,2,2006,Dassault Falcon 20C-5,F-OVJR,Develton,0,Kiel-Holtena...,A1,Germany,Dassault ,C
2/16/2006,2,2006,Cessna 501 Citation I/SP,D-IMRX,Hasit Trockenmörtel,6,near Buschin,A1,Iraq,Cessna ,C
2/22/2006,2,2006,Beech 200 Super King Air,YVO106,SATA,0,Unknown,U1,Venezuela,Beech ,C
2/26/2006,2,2006,Antonov An-12BK,TN-AGZ,Aero Fret Business,0,Mbuji-Mayi A...,A2,D.R. Congo,Antonov ,C
3/2/2006,3,2006,Antonov An-2,,Blue Airlines,0,Lubanimanga,A2,D.R. Congo,Antonov ,C
3/4/2006,3,2006,DC-9-82 (MD-82),PK-LMW,Lion Air,0,Surabaya-Jua...,A1,Indonesia,McDonnell Douglas,C
3/5/2006,3,2006,Cessna 208B Grand Caravan,YV-1149C,SASCA,0,Arekuna,A1,Venezuela,Cessna ,C
3/9/2006,3,2006,Learjet 35A,T-21,Argentine AF,6,near La Paz-El Al...,A1,Bolivia,Learjet ,M
3/10/2006,3,2006,Lockheed L-1329-23E JetStar 8,N116DD,private,0,Dallas-Love ...,A1,USA,Lockheed ,C
3/11/2006,3,2006,ATR 72-212A (ATR 72-500),VT-DKC,Air Deccan,0,Bangalore-Hi...,A1,India,ATR ,C
3/17/2006,3,2006,Hawker Siddeley HS-748,5Y-TCA,Trackmark Cargo,0,Old Fangak,A1,South Sudan,Hawker ,C
3/18/2006,3,2006,Boeing 737-6D6,7T-VJQ,Air Algérie,0,Sevilla Airp...,A2,Spain,Boeing ,C
3/18/2006,3,2006,Beech C99,N54RP,Ameriflight,2,"near Butte, MT",A1,USA,Beech ,C
3/22/2006,3,2006,Learjet 35,N58EM,Bankair,0,Philadelphia...,A1,USA,Learjet ,C
3/23/2006,3,2006,Antonov An-24B,ER-AZZ,Valan Int'l Cargo,0,Nasiriyah-Ta...,A1,Iraq,Antonov ,C
3/24/2006,3,2006,Cessna 208B Grand Caravan,HC-BXD,ATESA,5,near Cuenca-Maris...,A1,Ecuador,Cessna ,C
3/24/2006,3,2006,Convair CV-580F,ZS-SKI,"Skyhaul, op.for LAC - SkyCongo",0,Kinshasa-N'D...,O1,D.R. Congo,Convair ,C
3/27/2006,3,2006,Let L-410UVP-E,ES-LLG,AirEst,0,Tallinn-Ulem...,O2,Estonia,Let ,C
3/28/2006,3,2006,Antonov An-12BK,EK46741,Phoenix Avia,0,near Payam Airpor...,A1,Iran,Antonov ,C
3/28/2006,3,2006,Cessna 208B Grand Caravan,N208WE,Cessna Aircraft,2,"near Oak Glen, CA",A1,USA,Cessna ,M
3/29/2006,3,2006,Ilyushin Il-62M,5A-DKR,"Libyan Government, opb Libavia",0,Moskva-Domod...,A1,Russia,Ilyushin ,C
3/31/2006,3,2006,Let L-410UVP-E20,PT-FSE,TEAM,19,"near Rio Bonito, RJ",A1,Brazil,Let ,C
??-MAR-2006,3,2006,Antonov An-2T,SP-AOY,Aeroklub RP,0,Leszno-Strzy...,O1,Poland,Antonov ,C
4/3/2006,4,2006,Lockheed C-5B Galaxy,84-0059,USAF,0,"Dover AFB, D...",A1,USA,Lockheed ,M
4/10/2006,4,2006,Harbin Yunshuji Y-12 II,132,Kenyan AF,14,near Marsabit,A1,Kenya,Harbin ,M
4/11/2006,4,2006,Antonov An-2R,LZ-1178,Kapoly Air,2,near Kozlovets,A1,Bulgaria,Antonov ,C
4/13/2006,4,2006,Cessna 208 Caravan I,5H-ZBZ,MAF,0,Haydom,A2,Tanzania,Cessna ,M
4/14/2006,4,2006,Lockheed C-130H Hercules,9T-TCB,D.R. Congo AF,0,Kinshasa-N'D...,A2,D.R. Congo,Lockheed ,M
4/16/2006,4,2006,Fokker F-27 Friendship 400M,FAB-91,TAM,1,Guayaramerín...,A1,Bolivia,Fokker ,C
4/20/2006,4,2006,Rockwell Sabreliner 75A,JY-JAS,Jordan Aviation,0,Alexandria A...,A1,Egypt,Rockwell ,C
4/23/2006,4,2006,Antonov An-74TK-200,UR-74038,"Kharkov State Aircraft Mf. Co., op.for Libyan Arab Rep. Air Force",6,Kousséri,A1,Cameroon,Antonov ,M
4/23/2006,4,2006,Antonov An-2R,RF-00451,"Yugavia, op.for ROSTO Shahty",4,near Tersky,A1,Russia,Antonov ,C
4/24/2006,4,2006,Antonov An-32B,ZS-PDV,"U.S. Department of State, opb Air Million Cargo",5,Bost/Lashkar...,A1,Afghanistan,Antonov ,C
4/26/2006,4,2006,Canadair CL-415,2039,Hellenic AF,0,near Chalkis,A1,Greece,Canadair ,M
4/27/2006,4,2006,Convair CV-580F,ZS-SKH,"Skyhaul, op.for LAC - SkyCongo",8,Amisi Airport,A1,D.R. Congo,Convair ,C
4/28/2006,4,2006,Cessna 208B Grand Caravan,ZS-ADL,"King Air Services, op.for UN",3,Margarita Mo...,A1,Uganda,Cessna ,C
5/1/2006,5,2006,DHC-7-102,C-GLPP,"Trans Capital Air, op.for UN",0,Zwedru Airport,A2,Liberia,De Havilland Canada,C
5/3/2006,5,2006,Airbus A320-211,EK32009,Armavia,113,near Adler/Sochi ...,A1,Russia,Airbus ,C
5/4/2006,5,2006,Boeing 727-2F2F,9M-TGA,Transmile Air Service,0,Bangalore-Hi...,A1,India,Boeing ,C
5/5/2006,5,2006,Airbus A320-211,EK32010,Armavia,0,Brussel-Zave...,O1,Belgium,Airbus ,C
5/5/2006,5,2006,Airbus A320-211,EK32001,"Armenian International Airways, op.for Air Arabia",0,Brussel-Zave...,O1,Belgium,Airbus ,C
5/5/2006,5,2006,Airbus A320-232,SX-BVB,"HellasJet, op.for Volare Airlines",0,Brussel-Zave...,O1,Belgium,Airbus ,C
5/5/2006,5,2006,Lockheed C-130H Hercules,CH-02,Belgian AF,0,Brussel-Zave...,O1,Belgium,Lockheed ,M
5/5/2006,5,2006,IAI Arava 201,GN-8168,Venezuela ANG,5,near Caracas,A1,Venezuela,IAI ,C
5/6/2006,5,2006,Antonov An-2,ER-35538,Moldaeroservice,0,near Mersin,A2,Turkey,Antonov ,C
5/14/2006,5,2006,Convair CV-580,C-GSKJ,Saskatchewan Gvt.,1,near La Ronge Air...,A1,Canada,Convair ,C
5/15/2006,5,2006,Boeing 747-430,D-ABTK,Lufthansa,0,Frankfurt In...,A2,Germany,Boeing ,C
5/16/2006,5,2006,Cessna 525 CitationJet,N545TG,Interstate Warehousing,0,Murfreesboro...,A2,USA,Cessna ,C
5/18/2006,5,2006,Shorts 330-200,N937MA,Air Cargo Carriers,0,Myrtle Beach...,A1,USA,Short ,C
5/23/2006,5,2006,DHC-6 Twin Otter 300,S9-BAL,Air São Tomé & Principe,4,near São Tomé Isl...,A1,Sao Tome,De Havilland Canada,C
5/24/2006,5,2006,Lockheed Hercules C.1P (C-130K),XV206,RAF,0,Bost/Lashkar...,A1,Afghanistan,Lockheed ,M
5/24/2006,5,2006,IAI 1124 Westwind,N475AT,Air Trek,0,George Town-...,A1,Bahamas,IAI ,C
5/24/2006,5,2006,Antonov An-2R,SP-FLY,Aerogryf Aviation,0,near Krepsko,A1,Poland,Antonov ,C
6/1/2006,6,2006,BAe 3101 Jetstream 31EP,HP-1477PS,Air Panamá,0,Bocas Del To...,A1,Panama,British Aerospace,C
6/2/2006,6,2006,Boeing 767-223ER,N330AA,American Airlines,0,Los Angeles ...,O1,USA,Boeing ,C
6/2/2006,6,2006,Learjet 35A,N182K,"Robertson Asset Management, op.for International Jet Charter",2,near New London-G...,A1,USA,Learjet ,C
6/3/2006,6,2006,Shaanxi KJ-200 (Y-8),,China Air Force,40,near Yaocun,A1,China,Shaanxi ,M
6/3/2006,6,2006,Dornier 328JET-300,N328PD,"East Coast Flight Svc, op.for Private Air Charters",0,Manassas Reg...,A1,USA,Dornier ,C
6/3/2006,6,2006,Grumman G-159 Gulfstream I,N183K,Transcontinental Aviation,0,Necoclí Airp...,C1,Colombia,Grumman ,C
6/4/2006,6,2006,DC-10-10F,N68047,Arrow Air,0,Managua Inte...,A1,Nicaragua,Douglas Aircraft Company,C
6/5/2006,6,2006,CASA/Nurtanio NC-212 Aviocar,PK-NCL,Merpati Nusantara,0,Bandanaira A...,A1,Indonesia,CASA ,C
6/7/2006,6,2006,Boeing 747-2U3BSF,N922FT,Tradewinds,0,Rionegro/Med...,A1,Colombia,Boeing ,C
6/11/2006,6,2006,Lockheed C-130H Hercules,TT-PAF,Chad AF,5,Abéché Airpo...,A1,Chad,Lockheed ,M
6/14/2006,6,2006,Learjet 60,OE-GFA,Jetalliance Flugbetriebs,0,Bucharest-Ba...,A2,Romania,Learjet ,C
6/15/2006,6,2006,Boeing 737-301F,OO-TND,TNT Airways,0,East Midland...,A1,U.K.,Boeing ,C
6/15/2006,6,2006,Boeing 737-430,EI-COI,Air One,0,Catania-Font...,A2,Italy,Boeing ,C
6/17/2006,6,2006,Antonov An-2P,UN-70367,Flamingo,1,near Taiynsha,A1,Kazakhstan,Antonov ,C
6/17/2006,6,2006,Boeing 737-800,,South African Airways,0,Cape Town In...,H2,South Africa,Boeing ,C
6/20/2006,6,2006,DC-9-83 (MD-83),N961TW,American Airlines,0,Chicago-O'Ha...,A2,USA,McDonnell Douglas,C
6/21/2006,6,2006,DHC-6 Twin Otter 300,9N-AEQ,Yeti Airlines,9,near Jumla Airpor...,A1,Nepal,De Havilland Canada,C
6/22/2006,6,2006,Excel-Jet Sport-Jet,N350SJ,Excel-Jet,0,Colorado Spr...,A1,USA,Excel-Jet ,C
6/23/2006,6,2006,DC-9-83 (MD-83),SU-BOZ,"Sudan Airways, lsf AMC Aviation",0,Juba Airport...,A2,South Sudan,McDonnell Douglas,C
6/24/2006,6,2006,Cessna 560 Citation Encore,N486SB,Aero Charter Services,1,Upland-Cable...,A1,USA,Cessna ,C
6/26/2006,6,2006,Hawker Siddeley DH-125-3A,N125GK,Great Idea Corp.,0,Barcelona-Ge...,A1,Venezuela,Hawker ,C
6/28/2006,6,2006,Lockheed HC-130H Hercules,1710,US Coast Guard,0,Saint Paul I...,A1,USA,Lockheed ,C
6/29/2006,6,2006,Antonov An-2R,HA-MDN,Szemp Air,0,Dunaújváros ...,O1,Hungary,Antonov ,C
6/29/2006,6,2006,Antonov An-12BP,EK12305,Unknown,0,Bagram Air B...,A1,Afghanistan,Antonov ,C
6/30/2006,6,2006,Cessna 208B Grand Caravan,ZS-POG,"Naturelink Airlines, op.for Southern Right Air Charter",1,near Vilanculos A...,A1,Mozambique,Cessna ,C
??-JUN-2006,6,2006,Swearingen SA227-DC Metro 23,VH-SEY,Sunshine Express Airlines,0,Brisbane Int...,O1,Australia,Swearingen ,C
7/1/2006,7,2006,Swearingen SA227-AC Metro III,VH-VEH,Corporate Air,0,Canberra Air...,A1,Australia,Swearingen ,C
7/3/2006,7,2006,DHC-6 Twin Otter 300,9N-AFE,Yeti Airlines,0,Bajura Airpo...,A2,Nepal,De Havilland Canada,C
7/5/2006,7,2006,Sabreliner 40,XA-UCS,Vigo Jet,0,Mexico City-...,A1,Mexico,Sabreliner ,C
7/6/2006,7,2006,Canadair CL-215,1112,Hellenic AF,0,near Patroklos Is...,A1,Greece,Canadair ,M
7/6/2006,7,2006,Beriev Be-200ChS,RF-21512,"TANTK, opf Serviço Nacional de Bombeiros",0,Barragem da ...,A2,Portugal,Beriev ,C
7/7/2006,7,2006,Antonov An-12B,9Q-CVT,Mango Airlines,6,near Sake,A1,D.R. Congo,Antonov ,C
7/9/2006,7,2006,Airbus A310-324,F-OGYP,S7 Airlines,125,Irkutsk Airp...,A1,Russia,Airbus ,C
7/10/2006,7,2006,Fokker F-27 Friendship 200,AP-BAL,PIA,45,near Multan Airpo...,A1,Pakistan,Fokker ,C
7/10/2006,7,2006,Tupolev Tu-134,05 red,Russian Navy,0,Gvardeyskoye...,A1,Ukraine,Tupolev ,M
7/10/2006,7,2006,Cessna 560 Citation V,N50CV,River City Flying Service,0,Hamilton-Rav...,A2,USA,Cessna ,C
7/12/2006,7,2006,Lockheed L-100-30 Hercules,S9-BOF,"UN, opb Transafrik",0,Kigoma Airpo...,A1,Tanzania,Lockheed ,C
7/14/2006,7,2006,Antonov An-12,,Sudan AF,0,Geneina Airp...,A1,Sudan,Antonov ,M
7/15/2006,7,2006,Embraer EMB-135ER (ERJ-135ER),F-GOHC,Régional,0,Madrid-Baraj...,O2,Spain,Embraer ,C
7/17/2006,7,2006,Lockheed C-130E Hercules,63-7853,USAF,0,Al Asad Air ...,A2,Iraq,Lockheed ,M
7/18/2006,7,2006,Airbus A321-231,TC-OAN,Onur Air,0,Rotterdam Ai...,A2,Netherlands,Airbus ,C
7/19/2006,7,2006,Douglas DC-3C,N782T,Tol Air Services,0,near Saint Thomas...,A1,U.S. Virgin Isl.,Douglas ,C
7/19/2006,7,2006,Cessna 560 Citation Encore,N636SE,Tomco II,2,Cresco-Ellen...,A1,USA,Cessna ,C
7/19/2006,7,2006,Antonov An-2T,-,Odesski oask,0,Limanskoye,A2,Ukraine,Antonov ,C
7/19/2006,7,2006,CASA/Nurtanio NC-212 Aviocar,A-9032,Indonesian Army,2,near Semarang-Ach...,A1,Indonesia,CASA ,M
7/25/2006,7,2006,Spectrum Aeronautical Spectrum 33,N322LA,Spectrum Aeronautical,2,Spanish Fork...,A1,USA,Spectrum ,C
7/28/2006,7,2006,MD-10-10F,N391FE,FedEx,0,Memphis Inte...,A1,USA,McDonnell Douglas,C
7/29/2006,7,2006,DHC-6 Twin Otter 100,N203E,"Adventure Aviation, op.for Quantum Leap Skydiving",6,Sullivan Reg...,A1,USA,De Havilland Canada,C
7/29/2006,7,2006,Cessna 208 Caravan I,N415GA,Hampton Island Aviation,0,"Riceboro, GA",A2,USA,Cessna ,C
7/31/2006,7,2006,DHC-3T Texas Turbine Otter,N93356,Ward Air,0,"Berners Bay, AK",A2,USA,De Havilland Canada,C
8/3/2006,8,2006,Antonov An-28,9Q-COM,TRACEP-Congo Aviation,17,near Bukavu,A1,D.R. Congo,Antonov ,C
8/4/2006,8,2006,Embraer EMB-110P1 Bandeirante,N59BA,AirNow,1,near Bennington-W...,A1,USA,Embraer ,C
8/4/2006,8,2006,Let L-410UVP-E,YV-867CP,Unknown,0,near Puerto Ayacucho,A1,Venezuela,Let ,C
8/7/2006,8,2006,Antonov An-26,ST-ZZZ,Sudan AF,0,El Fasher Ai...,A1,Sudan,Antonov ,M
8/8/2006,8,2006,Fokker 100,PT-MQN,TAM Brasil,0,São Paulo,A2,Brazil,Fokker ,C
8/10/2006,8,2006,Swearingen SA227-BC Metro III,FAC-5742,Colombian AF,0,Rionegro/Med...,A1,Colombia,Swearingen ,M
8/12/2006,8,2006,Antonov An-2P,UN-02683,Orlan 2000,1,Novobrats'ke...,A1,Kazakhstan,Antonov ,C
8/12/2006,8,2006,Grumman G-1159 Gulfstream II,,Ciro World,0,Torcoroma,C1,Colombia,Grumman ,C
8/13/2006,8,2006,Lockheed L-100-30 Hercules,7T-VHG,Air Algérie,3,near Piacenza,A1,Italy,Lockheed ,C
8/15/2006,8,2006,Tupolev Tu-154B-2,P-561 ?,Air Koryo,0,Pyongyang-Su...,A2,North Korea,Tupolev ,C
8/17/2006,8,2006,Swearingen SA227-AC Metro III,N620PA,"Career Aviation Company, op.for Sierra West Airlines",0,Grain Valley...,A1,USA,Swearingen ,C
8/17/2006,8,2006,Boeing 727-224F,HK-3985,Aerosucre Colombia,0,Bogotá-Eldor...,A1,Colombia,Boeing ,C
8/22/2006,8,2006,Tupolev Tu-154M,RA-85185,Pulkovo,170,near Donetsk,A1,Ukraine,Tupolev ,C
8/24/2006,8,2006,Let L-410UVP-E3,6,Russian AF,0,Rtishchevo A...,A1,Russia,Let ,M
8/27/2006,8,2006,Canadair CRJ-100ER,N431CA,"Delta Connection, opb Comair",49,Lexington-Bl...,A1,USA,Canadair ,C
8/28/2006,8,2006,GAF Nomad N.22B,ZP-TDZ,Paraguay Air Services,0,near Salta-Martín...,A2,Argentina,GAF ,C
8/28/2006,8,2006,Raytheon Hawker 800XP,N879QS,NetJets,0,"near Carson City, NV",A1,USA,Raytheon ,C
8/28/2006,8,2006,Antonov An-26,ST-AQM,Ababeel Aviation,0,El Obeid Air...,A1,Sudan,Antonov ,C
9/1/2006,9,2006,Tupolev Tu-154M,EP-MCF,Iran Airtour,28,Mashhad Airp...,A1,Iran,Tupolev ,C
9/2/2006,9,2006,BAe Nimrod MR.2,XV230,RAF,14,near Kandahar,A1,Afghanistan,British Aerospace,M
9/2/2006,9,2006,DHC-3 Otter,N3125N,Alaska Air Taxi,0,Wainwright A...,A2,USA,De Havilland Canada,C
9/7/2006,9,2006,Boeing 727-277,ZS-DPF,DHL Aviation,0,Lagos-Murtal...,A1,Nigeria,Boeing ,C
9/8/2006,9,2006,Airbus A319-112,C-GJTA,Air Canada,0,New York-La ...,A2,USA,Airbus ,C
9/8/2006,9,2006,Embraer ERJ-170,N864RW,Shuttle America,0,New York-La ...,A2,USA,Embraer ,C
9/15/2006,9,2006,Antonov An-2R,9Q-CXL,Zaabu International,0,Kahuzi-Biega...,A1,D.R. Congo,Antonov ,C
9/15/2006,9,2006,BN-2A-9 Islander,5H-UNT,Safari Express Airways,0,Nangungu,A1,Tanzania,Britten-Norman,C
9/17/2006,9,2006,Dornier 228-212,NAF033,Nigerian AF,13,near Vande Ikya,A1,Nigeria,Dornier ,M
9/26/2006,9,2006,Tupolev Tu-154M,EX-85718,Altyn Air,0,Bishkek Airp...,A2,Kyrgyzstan,Tupolev ,C
9/26/2006,9,2006,Boeing KC-135R,63-8886,USAF,0,Bishkek Airp...,A1,Kyrgyzstan,Boeing ,M
9/29/2006,9,2006,Boeing 737-8EH,PR-GTD,Gol,154,near Peixoto Azev...,A1,Brazil,Boeing ,C
9/29/2006,9,2006,Embraer EMB-135BJ Legacy 600,N600XL,ExcelAire,0,Novo Progres...,A2,Brazil,Embraer ,C
10/2/2006,10,2006,Learjet C-21A (Learjet 35A),84-0066,USAF,0,Decatur Airp...,A1,USA,Learjet ,M
10/2/2006,10,2006,Nord 262A-42,9Q-CBA,"Business Aviation, op.for Malu Aviation",0,Kikwit Airpo...,A1,D.R. Congo,Nord ,C
10/3/2006,10,2006,Boeing 737-4Y0,TC-JET,THY,0,Brindisi-Pap...,H2,Italy,Boeing ,C
10/3/2006,10,2006,Boeing 737-2T4,PK-RIE,Mandala Airlines,0,Tarakan-Juwa...,A1,Indonesia,Boeing ,C
10/3/2006,10,2006,BAe 3202 Jetstream 32,G-BUVC,Eastern Airways,0,Wick Airport...,A2,U.K.,British Aerospace,C
10/10/2006,10,2006,BAe-146-200A,OY-CRG,Atlantic Airways,4,Stord-Sørsto...,A1,Norway,British Aerospace,C
10/10/2006,10,2006,DHC-4A Caribou,PK-YRO,Trigana Air Service,0,Mamit,A1,Indonesia,De Havilland Canada,C
10/12/2006,10,2006,Beech 200 Super King Air,N528WG,Tigress Air III,0,Leonardtown-...,A1,USA,Beech ,C
10/19/2006,10,2006,Antonov An-2TP,UK-70152,Uzbekistan Airways,15,near Aranchi,A1,Uzbekistan,Antonov ,C
10/19/2006,10,2006,Xian Yunshuji Y-7,,China Air Force,2,near Hengshui,A1,China,Xian ,M
10/19/2006,10,2006,Beech 200T Super King Air,AU-871,Uruguayan Navy,0,Bahía Blanca...,A2,Argentina,Beech ,M
10/23/2006,10,2006,Cessna 208B Grand Caravan,5Y-NPD,"Airworks, op.for UN",0,near Juba,A1,South Sudan,Cessna ,C
10/26/2006,10,2006,CASA C-212 Aviocar 200,SE-IVF/585,Swedish Coast Guard,4,Falsterbokan...,A1,Sweden,CASA ,C
10/29/2006,10,2006,Boeing 737-2B7,5N-BFK,ADC Airlines,96,Abuja Intern...,A1,Nigeria,Boeing ,C
10/30/2006,10,2006,Cessna 208B Grand Caravan,XA-UBL,Aerotucán,0,Punta Pájaro...,A1,Mexico,Cessna ,C
10/31/2006,10,2006,Boeing 747-430,D-ABVY,Lufthansa,0,Newark-Liber...,A2,USA,Boeing ,C
??-OCT-2006,10,2006,Hawker Siddeley HS-748,S2-ABE,"Best Air, op.for Astral Aviation",0,Alek Airstrip,A1,South Sudan,Hawker ,C
11/1/2006,11,2006,BAe-125-700A,N232TN,Juventude,0,Fort Lauderd...,A1,USA,British Aerospace,C
11/1/2006,11,2006,Antonov An-12BP,9L-LFQ,748 Air Services,0,Lokichoggio ...,A1,Kenya,Antonov ,C
11/2/2006,11,2006,Yakovlev Yak-40A,RP-C2695,Interisland Airlines,0,Caticlan-Mal...,A1,Philippines,Yakovlev ,C
11/6/2006,11,2006,DHC-6 Twin Otter 300,C-FIZD,Provincial Airlines,0,Goose Bay Ai...,A2,Canada,De Havilland Canada,C
11/8/2006,11,2006,Learjet 35A,TL12-2/31,Thai AF,7,Nakhon Sawan...,A1,Thailand,Learjet ,M
11/8/2006,11,2006,Swearingen SA226-TC Metro II,C-FTNV,Perimeter Airlines,0,Norway House...,A1,Canada,Swearingen ,C
11/9/2006,11,2006,Let L-410UVP,9Q-CBQ,Gomair,1,near Walikale,A1,D.R. Congo,Let ,C
11/10/2006,11,2006,BN-2T Turbine Islander,IN135,Indian Navy,0,Veloor,A1,India,Britten-Norman,M
11/11/2006,11,2006,Antonov An-28,9Q-COL,TRACEP-Congo Aviation,0,Bukavu-Kamen...,A1,D.R. Congo,Antonov ,C
11/15/2006,11,2006,CASA C-212 Aviocar 400,AMP-114,Mexican Navy,0,near Progreso,A2,Mexico,CASA ,M
11/16/2006,11,2006,NAMC YS-11A-600,RP-C3590,Aboitiz Air,0,Manila-Ninoy...,A1,Philippines,NAMC ,C
11/16/2006,11,2006,Antonov An-74,YL-KSB,KS Avia,0,Ancona-Falco...,A2,Italy,Antonov ,C
11/17/2006,11,2006,DHC-6 Twin Otter 300,PK-YPY,Trigana Air Service,12,Puncak Jaya,A1,Indonesia,De Havilland Canada,C
11/18/2006,11,2006,Boeing 727-23F,HK-3667X,Aerosucre Colombia,6,near Leticia-Alfr...,A1,Colombia,Boeing ,C
11/19/2006,11,2006,BN-2B-26 Islander,VP-FBI,FIGAS,0,West Point I...,A1,Falkland Isl.,Britten-Norman,C
11/19/2006,11,2006,DC-9-31,N8950E,Northwest Airlines,0,Minneapolis-...,O1,USA,Douglas Aircraft Company,C
11/22/2006,11,2006,Cessna 208 Caravan I,FAC-5054,Colombian AF,3,Siberia,A1,Colombia,Cessna ,M
11/23/2006,11,2006,PZL An-28,YV1756,T.A. Corpor. 2006,0,Charallave-Ó...,A2,Venezuela,PZL ,C
11/24/2006,11,2006,Embraer EMB-120ER Brasilia,PP-PTB,Puma Air,0,Altamira Air...,A1,Brazil,Embraer ,C
11/26/2006,11,2006,Learjet 35A,C-GAJS,Canadian Global Air Ambulance,0,Montreal-Pie...,A2,Canada,Learjet ,C
11/27/2006,11,2006,Antonov An-74T-200,15-2255,Iranian Revolutionary Guard,37,Tehran-Mehra...,A1,Iran,Antonov ,C
11/28/2006,11,2006,ATR 72-201,HL5229,Hansung Airlines,0,Jeju (Cheju)...,A2,South Korea,ATR ,C
11/29/2006,11,2006,Grob G.180A SPn,D-CGSP,Grob,1,near Mindelheim-M...,A1,Germany,Grob ,C
12/3/2006,12,2006,Cessna 501 Citation I/SP,N501SP,Premier Air Management,0,Mexicali Air...,A1,Mexico,Cessna ,C
12/6/2006,12,2006,Antonov An-2,RA-01146,ALCI,0,Novolazarevs...,O1,Antarctica,Antonov ,C
12/9/2006,12,2006,DHC-3 Otter,N335AK,Wings Airline Services,0,Flamingo Bay,A1,Bahamas,De Havilland Canada,C
12/11/2006,12,2006,Boeing 747SP-94,YK-AHB,Syrianair,0,Stockholm-Ar...,A2,Sweden,Boeing ,C
12/12/2006,12,2006,Fokker 50,ST-ASJ,Sudan Airways,0,Kenana,A2,Sudan,Fokker ,C
12/13/2006,12,2006,Canadair CL-415,I-DPCD,"Civil Protection Department, op.for SOREM",0,Pratica di M...,A2,Italy,Canadair ,C
12/15/2006,12,2006,Swearingen SA227-AC Metro III,LV-WRA,Baires Fly,0,Buenos Aires...,A1,Argentina,Swearingen ,C
12/16/2006,12,2006,Antonov An-32B,FAM-3103,Mexican AF,4,near Pie de la Cu...,A1,Mexico,Antonov ,M
12/19/2006,12,2006,T-39A Sabreliner,XA-TJU,Jett Paqueteria,0,near Monterrey-Ge...,A1,Mexico,Sabreliner,C
12/24/2006,12,2006,Boeing 737-4Y0,PK-LIJ,Lion Air,0,Ujung Pandan...,A1,Indonesia,Boeing ,C
12/26/2006,12,2006,Antonov An-2R,RA-33565,2nd Sverdlovsk Aviation Enterprise,0,"near Gari, Sverdl...",A1,Russia,Antonov ,C
12/26/2006,12,2006,Boeing 737-3A4,N673AA,Southwest Airlines,0,San Diego In...,A2,USA,Boeing ,C
12/26/2006,12,2006,Boeing 737-7H4 (WL),N207WN,Southwest Airlines,0,San Diego In...,A2,USA,Boeing ,C
12/27/2006,12,2006,BN-2A-27 Islander,ZK-WNZ,Island Air Charters,0,near Tauranga Air...,A1,New Zealand,Britten-Norman,C
12/28/2006,12,2006,Airbus A321-211,VP-BQS,Aeroflot,0,Praha-Ruzyne...,H2,Czech Rep.,Airbus ,C
12/28/2006,12,2006,Cessna 501 Citation I/SP,N80SL,private,0,Santa Teresa...,O2,USA,Cessna ,C
12/29/2006,12,2006,Beech 99,N99TH,Alpine Aviation,0,near Rapid City R...,A1,USA,Beech ,C
12/29/2006,12,2006,Douglas C-54A (DC-4),C-GPSH,Buffalo Airways,0,"Carat Lake, NU",A2,Canada,Douglas ,C
12/30/2006,12,2006,DHC-5 Buffalo,5Y-SRK,"Sky Relief Services, op.for Red Cross",0,near Nairobi-Jomo...,A1,Kenya,De Havilland Canada,C
12/30/2006,12,2006,CT-39A-1-NA Sabreliner,XA-TNP,Facts Air,2,near Culiacán-Fed...,A1,Mexico,Sabreliner,C
12/30/2006,12,2006,BN-2A-20 Islander,PK-VIN,Dirgantara Air Services,0,Long Layu Ai...,A1,Indonesia,Britten-Norman,C
??-???-2006,,2006,Antonov An-2R,LZ-1118,Bask Air,0,Agadès Airpo...,O1,Niger,Antonov ,C
